coupon_bucket,implied_mbs_coupon,month,n_atrisk,n_prepay,smm,cpr,date
4.0,3.5,122023,1103115,4293,0.00389171,0.04571374,2023-12-01
4.0,3.5,122024,1038377,5294,0.00509834,0.05949337,2024-12-01
4.0,3.5,122025,625238,3351,0.00535956,0.06245233,2025-12-01
4.5,4.0,12018,31094,0,0.0,0.0,2018-01-01
4.5,4.0,12019,490364,0,0.0,0.0,2019-01-01
4.5,4.0,12020,788600,0,0.0,0.0,2020-01-01
4.5,4.0,12021,537921,0,0.0,0.0,2021-01-01
4.5,4.0,12022,348239,0,0.0,0.0,2022-01-01
4.5,4.0,12023,424784,0,0.0,0.0,2023-01-01
4.5,4.0,12024,398149,0,0.0,0.0,2024-01-01
4.5,4.0,12025,371569,0,0.0,0.0,2025-01-01
4.5,4.0,22018,63068,47,0.00074523,0.00890617,2018-02-01
4.5,4.0,22019,507894,20,3.938e-05,0.00047244,2019-02-01
4.5,4.0,22020,791610,42,5.306e-05,0.00063649,2020-02-01
4.5,4.0,22021,516690,1,1.94e-06,2.322e-05,2021-02-01
4.5,4.0,22022,343919,15,4.361e-05,0.00052325,2022-02-01
4.5,4.0,22023,423462,2,4.72e-06,5.667e-05,2023-02-01
4.5,4.0,22024,396516,0,0.0,0.0,2024-02-01
4.5,4.0,22025,369864,0,0.0,0.0,2025-02-01
4.5,4.0,32018,102855,121,0.00117641,0.01402598,2018-03-01
4.5,4.0,32019,540009,82,0.00015185,0.00182067,2019-03-01
4.5,4.0,32020,789466,120,0.000152,0.00182249,2020-03-01
4.5,4.0,32021,495145,15,3.029e-05,0.00036347,2021-03-01
4.5,4.0,32022,353610,39,0.00011029,0.00132269,2022-03-01
4.5,4.0,32023,422008,6,1.422e-05,0.0001706,2023-03-01
4.5,4.0,32024,394750,0,0.0,0.0,2024-03-01
4.5,4.0,32025,368114,0,0.0,0.0,2025-03-01
4.5,4.0,42018,147759,190,0.00128588,0.01532187,2018-04-01
4.5,4.0,42019,581517,203,0.00034909,0.00418101,2019-04-01
4.5,4.0,42020,777488,231,0.00029711,0.00355951,2020-04-01
4.5,4.0,42021,469254,13,2.77e-05,0.00033239,2021-04-01
4.5,4.0,42022,378559,95,0.00025095,0.00300727,2022-04-01
4.5,4.0,42023,419434,1,2.38e-06,2.861e-05,2023-04-01
4.5,4.0,42024,392641,0,0.0,0.0,2024-04-01
4.5,4.0,42025,366000,0,0.0,0.0,2025-04-01
4.5,4.0,52018,205505,375,0.00182477,0.02167884,2018-05-01
4.5,4.0,52019,630306,440,0.00069807,0.0083448,2019-05-01
4.5,4.0,52020,751381,382,0.0005084,0.00608374,2020-05-01
4.5,4.0,52021,448838,23,5.124e-05,0.00061475,2021-05-01
4.5,4.0,52022,406071,172,0.00042357,0.00507103,2022-05-01
4.5,4.0,52023,417005,3,7.19e-06,8.633e-05,2023-05-01
4.5,4.0,52024,390251,0,0.0,0.0,2024-05-01
4.5,4.0,52025,363765,0,0.0,0.0,2025-05-01
4.5,4.0,62018,260511,586,0.00224943,0.02666164,2018-06-01
4.5,4.0,62019,677043,705,0.00104129,0.0124242,2019-06-01
4.5,4.0,62020,724241,655,0.0009044,0.01079892,2020-06-01
4.5,4.0,62021,432958,39,9.008e-05,0.0010804,2021-06-01
4.5,4.0,62022,419908,271,0.00064538,0.00771712,2022-06-01
4.5,4.0,62023,414127,3,7.24e-06,8.693e-05,2023-06-01
4.5,4.0,62024,387734,0,0.0,0.0,2024-06-01
4.5,4.0,62025,361420,0,0.0,0.0,2025-06-01
4.5,4.0,72018,307075,776,0.00252707,0.02990689,2018-07-01
4.5,4.0,72019,731418,1723,0.0023557,0.02790498,2019-07-01
4.5,4.0,72020,694561,1132,0.00162981,0.01938331,2020-07-01
4.5,4.0,72021,416763,72,0.00017276,0.00207115,2021-07-01
4.5,4.0,72022,423504,318,0.00075088,0.00897342,2022-07-01
4.5,4.0,72023,411263,4,9.73e-06,0.00011671,2023-07-01
4.5,4.0,72024,384994,0,0.0,0.0,2024-07-01
4.5,4.0,72025,359078,0,0.0,0.0,2025-07-01
4.5,4.0,82018,356946,1012,0.00283516,0.03349642,2018-08-01
4.5,4.0,82019,763942,2581,0.00337853,0.03979741,2019-08-01
4.5,4.0,82020,667304,1326,0.0019871,0.02358632,2020-08-01
4.5,4.0,82021,403706,98,0.00024275,0.00290912,2021-08-01
4.5,4.0,82022,424995,388,0.00091295,0.01090058,2022-08-01
4.5,4.0,82023,408871,3,7.34e-06,8.804e-05,2023-08-01
4.5,4.0,82024,382545,0,0.0,0.0,2024-08-01
4.5,4.0,82025,356738,0,0.0,0.0,2025-08-01
4.5,4.0,92018,397674,999,0.00251211,0.02973226,2018-09-01
4.5,4.0,92019,781942,4225,0.00540321,0.062946,2019-09-01
4.5,4.0,92020,641430,1623,0.00253028,0.0299444,2020-09-01
4.5,4.0,92021,390099,143,0.00036657,0.00439003,2021-09-01
4.5,4.0,92022,427279,385,0.00090105,0.01075918,2022-09-01
4.5,4.0,92023,406253,4,9.85e-06,0.00011815,2023-09-01
4.5,4.0,92024,380233,0,0.0,0.0,2024-09-01
4.5,4.0,92025,354528,0,0.0,0.0,2025-09-01
4.5,4.0,102018,439600,1216,0.00276615,0.03269344,2018-10-01
4.5,4.0,102019,783085,5635,0.0071959,0.0830139,2019-10-01
4.5,4.0,102020,614976,1940,0.00315459,0.0372052,2020-10-01
4.5,4.0,102021,377924,208,0.00055038,0.00658455,2021-10-01
4.5,4.0,102022,428487,372,0.00086817,0.01036845,2022-10-01
4.5,4.0,102023,403990,3,7.43e-06,8.911e-05,2023-10-01
4.5,4.0,102024,378150,0,0.0,0.0,2024-10-01
4.5,4.0,102025,307693,0,0.0,0.0,2025-10-01
4.5,4.0,112018,465607,1206,0.00259017,0.03064302,2018-11-01
4.5,4.0,112019,781322,4872,0.00623559,0.07231338,2019-11-01
4.5,4.0,112020,587353,1934,0.00329274,0.03880508,2020-11-01
4.5,4.0,112021,366239,257,0.00070173,0.00838831,2021-11-01
4.5,4.0,112022,427779,347,0.00081117,0.00969069,2022-11-01
4.5,4.0,112023,401837,2,4.98e-06,5.972e-05,2023-11-01
4.5,4.0,112024,375718,0,0.0,0.0,2024-11-01
4.5,4.0,112025,305747,0,0.0,0.0,2025-11-01
4.5,4.0,122018,478600,38520,0.08048475,0.63465156,2018-12-01
4.5,4.0,122019,785222,14044,0.01788539,0.19472156,2019-12-01
4.5,4.0,122020,563381,26521,0.04707471,0.43933143,2020-12-01
4.5,4.0,122021,356206,10900,0.03060027,0.31129263,2021-12-01
4.5,4.0,122022,426459,2269,0.00532056,0.06201109,2022-12-01
4.5,4.0,122023,399984,1835,0.00458768,0.05368414,2023-12-01
4.5,4.0,122024,373662,2093,0.00560132,0.06518327,2024-12-01
4.5,4.0,122025,304233,1852,0.00608744,0.07065247,2025-12-01
5.0,4.5,12018,20176,0,0.0,0.0,2018-01-01
5.0,4.5,12019,788694,0,0.0,0.0,2019-01-01
5.0,4.5,12020,902345,0,0.0,0.0,2020-01-01
5.0,4.5,12021,600063,0,0.0,0.0,2021-01-01
5.0,4.5,12022,375379,0,0.0,0.0,2022-01-01
5.0,4.5,12023,580925,0,0.0,0.0,2023-01-01
5.0,4.5,12024,551665,0,0.0,0.0,2024-01-01
5.0,4.5,12025,514815,0,0.0,0.0,2025-01-01
5.0,4.5,22018,40322,35,0.00086801,0.01036657,2018-02-01
5.0,4.5,22019,840506,168,0.00019988,0.00239592,2019-02-01
5.0,4.5,22020,891780,29,3.252e-05,0.00039016,2020-02-01
5.0,4.5,22021,577897,3,5.19e-06,6.229e-05,2021-02-01
5.0,4.5,22022,366252,8,2.184e-05,0.00026208,2022-02-01
5.0,4.5,22023,581358,5,8.6e-06,0.0001032,2023-02-01
5.0,4.5,22024,549416,0,0.0,0.0,2024-02-01
5.0,4.5,22025,512337,0,0.0,0.0,2025-02-01
5.0,4.5,32018,69238,104,0.00150207,0.01787662,2018-03-01
5.0,4.5,32019,881620,439,0.00049795,0.00595903,2019-03-01
5.0,4.5,32020,878250,79,8.995e-05,0.00107889,2020-03-01
5.0,4.5,32021,555380,17,3.061e-05,0.00036725,2021-03-01
5.0,4.5,32022,362875,12,3.307e-05,0.00039676,2022-03-01
5.0,4.5,32023,583372,11,1.886e-05,0.00022625,2023-03-01
5.0,4.5,32024,546980,0,0.0,0.0,2024-03-01
5.0,4.5,32025,509990,0,0.0,0.0,2025-03-01
5.0,4.5,42018,111023,208,0.00187349,0.02225161,2018-04-01
5.0,4.5,42019,915218,905,0.00098884,0.0118017,2019-04-01
5.0,4.5,42020,857520,145,0.00016909,0.00202722,2020-04-01
5.0,4.5,42021,527741,21,3.979e-05,0.0004774,2021-04-01
5.0,4.5,42022,371571,33,8.881e-05,0.00106522,2022-04-01
5.0,4.5,42023,579930,18,3.104e-05,0.0003724,2023-04-01
5.0,4.5,42024,544059,0,0.0,0.0,2024-04-01
5.0,4.5,42025,507004,0,0.0,0.0,2025-04-01
5.0,4.5,52018,165977,389,0.0023437,0.02776466,2018-05-01
5.0,4.5,52019,939842,1618,0.00172157,0.0204643,2019-05-01
5.0,4.5,52020,826621,273,0.00033026,0.00395593,2020-05-01
5.0,4.5,52021,503993,37,7.341e-05,0.00088061,2021-05-01
5.0,4.5,52022,412682,116,0.00028109,0.00336785,2022-05-01
5.0,4.5,52023,576876,32,5.547e-05,0.00066545,2023-05-01
5.0,4.5,52024,541009,0,0.0,0.0,2024-05-01
5.0,4.5,52025,503873,0,0.0,0.0,2025-05-01
5.0,4.5,62018,237576,583,0.00245395,0.02905321,2018-06-01
5.0,4.5,62019,954226,2198,0.00230344,0.02729374,2019-06-01
5.0,4.5,62020,795668,465,0.00058441,0.00699048,2020-06-01
5.0,4.5,62021,484025,44,9.09e-05,0.00109031,2021-06-01
5.0,4.5,62022,462647,257,0.0005555,0.00664566,2022-06-01
5.0,4.5,62023,573134,32,5.583e-05,0.00066979,2023-06-01
5.0,4.5,62024,537617,0,0.0,0.0,2024-06-01
5.0,4.5,62025,500511,0,0.0,0.0,2025-06-01
5.0,4.5,72018,320457,903,0.00281785,0.03329504,2018-07-01
5.0,4.5,72019,969335,4992,0.00514992,0.06007834,2019-07-01
5.0,4.5,72020,763402,832,0.00108986,0.01300019,2020-07-01
5.0,4.5,72021,463873,70,0.0001509,0.00180934,2021-07-01
5.0,4.5,72022,493963,387,0.00078346,0.00936111,2022-07-01
5.0,4.5,72023,569469,28,4.917e-05,0.00058986,2023-07-01
5.0,4.5,72024,534015,0,0.0,0.0,2024-07-01
5.0,4.5,72025,497237,0,0.0,0.0,2025-07-01
5.0,4.5,82018,411341,1291,0.00313852,0.03701882,2018-08-01
5.0,4.5,82019,967136,5760,0.00595573,0.06917354,2019-08-01
5.0,4.5,82020,734202,874,0.00119041,0.01419174,2020-08-01
5.0,4.5,82021,446981,77,0.00017227,0.00206524,2021-08-01
5.0,4.5,82022,518008,512,0.0009884,0.01179655,2022-08-01
5.0,4.5,82023,566235,16,2.826e-05,0.00033903,2023-08-01
5.0,4.5,82024,530554,0,0.0,0.0,2024-08-01
5.0,4.5,82025,493887,0,0.0,0.0,2025-08-01
5.0,4.5,92018,487078,1400,0.00287428,0.03395133,2018-09-01
5.0,4.5,92019,959612,7564,0.00788235,0.09059341,2019-09-01
5.0,4.5,92020,707654,1019,0.00143997,0.01714343,2020-09-01
5.0,4.5,92021,430490,86,0.00019977,0.00239464,2021-09-01
5.0,4.5,92022,547089,525,0.00095962,0.01145491,2022-09-01
5.0,4.5,92023,562707,22,3.91e-05,0.00046906,2023-09-01
5.0,4.5,92024,527119,0,0.0,0.0,2024-09-01
5.0,4.5,92025,490841,0,0.0,0.0,2025-09-01
5.0,4.5,102018,563876,1824,0.00323475,0.03813384,2018-10-01
5.0,4.5,102019,943051,8819,0.00935156,0.10662312,2019-10-01
5.0,4.5,102020,680578,1202,0.00176615,0.02098909,2020-10-01
5.0,4.5,102021,415087,102,0.00024573,0.0029448,2021-10-01
5.0,4.5,102022,569588,561,0.00098492,0.01175525,2022-10-01
5.0,4.5,102023,559734,22,3.93e-05,0.00047155,2023-10-01
5.0,4.5,102024,524016,0,0.0,0.0,2024-10-01
5.0,4.5,102025,454707,0,0.0,0.0,2025-10-01
5.0,4.5,112018,638096,1757,0.0027535,0.03254622,2018-11-01
5.0,4.5,112019,924713,7075,0.00765102,0.08804561,2019-11-01
5.0,4.5,112020,652272,1165,0.00178606,0.02122348,2020-11-01
5.0,4.5,112021,400663,110,0.00027454,0.00328957,2021-11-01
5.0,4.5,112022,578327,543,0.00093892,0.01120898,2022-11-01
5.0,4.5,112023,556587,38,6.827e-05,0.00081897,2023-11-01
5.0,4.5,112024,520677,0,0.0,0.0,2024-11-01
5.0,4.5,112025,451765,0,0.0,0.0,2025-11-01
5.0,4.5,122018,712564,93181,0.1307686,0.81395207,2018-12-01
5.0,4.5,122019,913711,22618,0.024754,0.2597641,2019-12-01
5.0,4.5,122020,626831,27646,0.04410439,0.4179965,2020-12-01
5.0,4.5,122021,387338,12755,0.0329299,0.33089312,2021-12-01
5.0,4.5,122022,580908,2673,0.00460142,0.0538408,2022-12-01
5.0,4.5,122023,554127,2462,0.00444302,0.05203253,2023-12-01
5.0,4.5,122024,517768,2953,0.00570333,0.06633337,2024-12-01
5.0,4.5,122025,449404,2687,0.00597903,0.06943534,2025-12-01
5.5,5.0,12018,2283,0,0.0,0.0,2018-01-01
5.5,5.0,12019,150818,0,0.0,0.0,2019-01-01
5.5,5.0,12020,176648,0,0.0,0.0,2020-01-01
5.5,5.0,12021,128234,0,0.0,0.0,2021-01-01
5.5,5.0,12022,82336,0,0.0,0.0,2022-01-01
5.5,5.0,12023,271121,0,0.0,0.0,2023-01-01
5.5,5.0,12024,267838,0,0.0,0.0,2024-01-01
5.5,5.0,12025,250334,0,0.0,0.0,2025-01-01
5.5,5.0,22018,4514,10,0.00221533,0.02626243,2018-02-01
5.5,5.0,22019,161703,54,0.00033395,0.00399999,2019-02-01
5.5,5.0,22020,174457,12,6.878e-05,0.00082511,2020-02-01
5.5,5.0,22021,124310,1,8.04e-06,9.653e-05,2021-02-01
5.5,5.0,22022,80029,0,0.0,0.0,2022-02-01
5.5,5.0,22023,274485,7,2.55e-05,0.00030598,2023-02-01
5.5,5.0,22024,266863,0,0.0,0.0,2024-02-01
5.5,5.0,22025,249171,0,0.0,0.0,2025-02-01
5.5,5.0,32018,8204,39,0.00475378,0.05557723,2018-03-01
5.5,5.0,32019,169591,119,0.00070169,0.00838784,2019-03-01
5.5,5.0,32020,171885,19,0.00011054,0.00132566,2020-03-01
5.5,5.0,32021,120260,1,8.32e-06,9.978e-05,2021-03-01
5.5,5.0,32022,78043,0,0.0,0.0,2022-03-01
5.5,5.0,32023,281218,19,6.756e-05,0.00081046,2023-03-01
5.5,5.0,32024,265636,0,0.0,0.0,2024-03-01
5.5,5.0,32025,247940,0,0.0,0.0,2025-03-01
5.5,5.0,42018,15718,54,0.00343555,0.04045647,2018-04-01
5.5,5.0,42019,175409,196,0.00111739,0.01332656,2019-04-01
5.5,5.0,42020,168884,44,0.00026053,0.00312193,2020-04-01
5.5,5.0,42021,115058,1,8.69e-06,0.00010429,2021-04-01
5.5,5.0,42022,77231,1,1.295e-05,0.00015537,2022-04-01
5.5,5.0,42023,279839,34,0.0001215,0.00145701,2023-04-01
5.5,5.0,42024,264253,0,0.0,0.0,2024-04-01
5.5,5.0,42025,246447,0,0.0,0.0,2025-04-01
5.5,5.0,52018,27021,82,0.00303468,0.03581442,2018-05-01
5.5,5.0,52019,179714,355,0.00197536,0.02344848,2019-05-01
5.5,5.0,52020,164578,55,0.00033419,0.00400289,2020-05-01
5.5,5.0,52021,110330,6,5.438e-05,0.00065239,2021-05-01
5.5,5.0,52022,89029,10,0.00011232,0.00134704,2022-05-01
5.5,5.0,52023,278626,31,0.00011126,0.00133431,2023-05-01
5.5,5.0,52024,262731,0,0.0,0.0,2024-05-01
5.5,5.0,52025,244788,0,0.0,0.0,2025-05-01
5.5,5.0,62018,41008,169,0.00412115,0.04834809,2018-06-01
5.5,5.0,62019,182479,493,0.00270168,0.03194274,2019-06-01
5.5,5.0,62020,160211,107,0.00066787,0.00798506,2020-06-01
5.5,5.0,62021,106240,4,3.765e-05,0.00045171,2021-06-01
5.5,5.0,62022,124853,55,0.00044052,0.00527343,2022-06-01
5.5,5.0,62023,277161,45,0.00016236,0.00194659,2023-06-01
5.5,5.0,62024,261141,0,0.0,0.0,2024-06-01
5.5,5.0,62025,243069,0,0.0,0.0,2025-06-01
5.5,5.0,72018,56924,197,0.00346075,0.04074763,2018-07-01
5.5,5.0,72019,185131,929,0.00501807,0.05858236,2019-07-01
5.5,5.0,72020,155302,155,0.00099806,0.01191114,2020-07-01
5.5,5.0,72021,102120,5,4.896e-05,0.00058739,2021-07-01
5.5,5.0,72022,161177,167,0.00103613,0.01236292,2022-07-01
5.5,5.0,72023,275580,51,0.00018506,0.00221851,2023-07-01
5.5,5.0,72024,259592,0,0.0,0.0,2024-07-01
5.5,5.0,72025,241353,0,0.0,0.0,2025-07-01
5.5,5.0,82018,72984,317,0.00434342,0.05089376,2018-08-01
5.5,5.0,82019,185053,1045,0.00564703,0.06569882,2019-08-01
5.5,5.0,82020,150718,141,0.00093552,0.01116868,2020-08-01
5.5,5.0,82021,98464,3,3.047e-05,0.00036555,2021-08-01
5.5,5.0,82022,193176,295,0.0015271,0.01817212,2022-08-01
5.5,5.0,82023,274207,54,0.00019693,0.00236062,2023-08-01
5.5,5.0,82024,257949,0,0.0,0.0,2024-08-01
5.5,5.0,82025,239644,0,0.0,0.0,2025-08-01
5.5,5.0,92018,86952,338,0.0038872,0.04566195,2018-09-01
5.5,5.0,92019,184506,1202,0.00651469,0.07543514,2019-09-01
5.5,5.0,92020,146513,159,0.00108523,0.01294529,2020-09-01
5.5,5.0,92021,94725,3,3.167e-05,0.00037998,2021-09-01
5.5,5.0,92022,226127,373,0.00164952,0.01961559,2022-09-01
5.5,5.0,92023,272676,51,0.00018704,0.00224211,2023-09-01
5.5,5.0,92024,256312,0,0.0,0.0,2024-09-01
5.5,5.0,92025,238028,0,0.0,0.0,2025-09-01
5.5,5.0,102018,101138,487,0.0048152,0.05627645,2018-10-01
5.5,5.0,102019,183087,1396,0.00762479,0.08775628,2019-10-01
5.5,5.0,102020,142136,174,0.00122418,0.01459165,2020-10-01
5.5,5.0,102021,91422,2,2.188e-05,0.00026249,2021-10-01
5.5,5.0,102022,252046,366,0.00145212,0.01728689,2022-10-01
5.5,5.0,102023,271355,51,0.00018795,0.00225302,2023-10-01
5.5,5.0,102024,254912,0,0.0,0.0,2024-10-01
5.5,5.0,102025,220490,0,0.0,0.0,2025-10-01
5.5,5.0,112018,116427,546,0.00468963,0.05484654,2018-11-01
5.5,5.0,112019,180844,1306,0.00722169,0.08329977,2019-11-01
5.5,5.0,112020,137443,203,0.00147698,0.01758044,2020-11-01
5.5,5.0,112021,88226,2,2.267e-05,0.00027199,2021-11-01
5.5,5.0,112022,264135,391,0.0014803,0.01761973,2022-11-01
5.5,5.0,112023,269958,37,0.00013706,0.00164346,2023-11-01
5.5,5.0,112024,253202,0,0.0,0.0,2024-11-01
5.5,5.0,112025,218945,0,0.0,0.0,2025-11-01
5.5,5.0,122018,133827,16932,0.12652155,0.80274578,2018-12-01
5.5,5.0,122019,179024,4116,0.02299133,0.24354864,2019-12-01
5.5,5.0,122020,133076,4874,0.03662569,0.36094131,2020-12-01
5.5,5.0,122021,85195,2861,0.03358178,0.33628552,2021-12-01
5.5,5.0,122022,268532,961,0.00357872,0.04210933,2022-12-01
5.5,5.0,122023,268889,1051,0.00390868,0.0459088,2023-12-01
5.5,5.0,122024,251774,1440,0.00571942,0.06651464,2024-12-01
5.5,5.0,122025,217721,1349,0.006196,0.07186988,2025-12-01
6.0,5.5,12018,197,0,0.0,0.0,2018-01-01
6.0,5.5,12019,78941,0,0.0,0.0,2019-01-01
6.0,5.5,12020,94228,0,0.0,0.0,2020-01-01
6.0,5.5,12021,68112,0,0.0,0.0,2021-01-01
6.0,5.5,12022,44049,0,0.0,0.0,2022-01-01
6.0,5.5,12023,243170,0,0.0,0.0,2023-01-01
6.0,5.5,12024,279909,0,0.0,0.0,2024-01-01
6.0,5.5,12025,259881,0,0.0,0.0,2025-01-01
6.0,5.5,22018,566,3,0.00530035,0.06178243,2018-02-01
6.0,5.5,22019,87148,30,0.00034424,0.00412309,2019-02-01
6.0,5.5,22020,92738,4,4.313e-05,0.00051746,2020-02-01
6.0,5.5,22021,66074,0,0.0,0.0,2021-02-01
6.0,5.5,22022,42772,0,0.0,0.0,2022-02-01
6.0,5.5,22023,262164,37,0.00014113,0.00169228,2023-02-01
6.0,5.5,22024,278741,0,0.0,0.0,2024-02-01
6.0,5.5,22025,258473,0,0.0,0.0,2025-02-01
6.0,5.5,32018,1337,5,0.00373972,0.04396496,2018-03-01
6.0,5.5,32019,92459,96,0.0010383,0.01238867,2019-03-01
6.0,5.5,32020,91112,11,0.00012073,0.0014478,2020-03-01
6.0,5.5,32021,64082,0,0.0,0.0,2021-03-01
6.0,5.5,32022,41556,0,0.0,0.0,2022-03-01
6.0,5.5,32023,294083,121,0.00041145,0.00492622,2023-03-01
6.0,5.5,32024,277451,0,0.0,0.0,2024-03-01
6.0,5.5,32025,257052,0,0.0,0.0,2025-03-01
6.0,5.5,42018,3023,10,0.00330797,0.03898135,2018-04-01
6.0,5.5,42019,96096,171,0.00177947,0.02114589,2019-04-01
6.0,5.5,42020,89196,14,0.00015696,0.00188187,2020-04-01
6.0,5.5,42021,61484,1,1.626e-05,0.00019516,2021-04-01
6.0,5.5,42022,40536,0,0.0,0.0,2022-04-01
6.0,5.5,42023,292702,182,0.00062179,0.00743605,2023-04-01
6.0,5.5,42024,275859,0,0.0,0.0,2024-04-01
6.0,5.5,42025,255298,0,0.0,0.0,2025-04-01
6.0,5.5,52018,6100,35,0.0057377,0.06672068,2018-05-01
6.0,5.5,52019,98748,294,0.00297728,0.03514804,2019-05-01
6.0,5.5,52020,86933,18,0.00020706,0.00248184,2020-05-01
6.0,5.5,52021,59009,0,0.0,0.0,2021-05-01
6.0,5.5,52022,46605,4,8.583e-05,0.00102945,2022-05-01
6.0,5.5,52023,291413,209,0.0007172,0.00857247,2023-05-01
6.0,5.5,52024,274143,0,0.0,0.0,2024-05-01
6.0,5.5,52025,253374,0,0.0,0.0,2025-05-01
6.0,5.5,62018,10668,33,0.00309336,0.03649528,2018-06-01
6.0,5.5,62019,99672,397,0.00398306,0.04676347,2019-06-01
6.0,5.5,62020,84604,36,0.00042551,0.00509421,2020-06-01
6.0,5.5,62021,56930,0,0.0,0.0,2021-06-01
6.0,5.5,62022,69649,30,0.00043073,0.00515655,2022-06-01
6.0,5.5,62023,289912,214,0.00073816,0.00882199,2023-06-01
6.0,5.5,62024,272331,0,0.0,0.0,2024-06-01
6.0,5.5,62025,251359,0,0.0,0.0,2025-06-01
6.0,5.5,72018,17447,59,0.00338167,0.03983373,2018-07-01
6.0,5.5,72019,100502,621,0.00617898,0.0716791,2019-07-01
6.0,5.5,72020,82005,60,0.00073166,0.00874471,2020-07-01
6.0,5.5,72021,54714,0,0.0,0.0,2021-07-01
6.0,5.5,72022,99987,131,0.00131017,0.01560925,2022-07-01
6.0,5.5,72023,288364,216,0.00074905,0.0089517,2023-07-01
6.0,5.5,72024,270613,0,0.0,0.0,2024-07-01
6.0,5.5,72025,249432,0,0.0,0.0,2025-07-01
6.0,5.5,82018,25518,106,0.00415393,0.04872395,2018-08-01
6.0,5.5,82019,100306,652,0.00650011,0.07527227,2019-08-01
6.0,5.5,82020,79599,55,0.00069096,0.00826012,2020-08-01
6.0,5.5,82021,52699,0,0.0,0.0,2021-08-01
6.0,5.5,82022,136571,256,0.00187448,0.02226333,2022-08-01
6.0,5.5,82023,287010,263,0.00091634,0.01094088,2023-08-01
6.0,5.5,82024,268796,0,0.0,0.0,2024-08-01
6.0,5.5,82025,247471,0,0.0,0.0,2025-08-01
6.0,5.5,92018,33020,107,0.00324046,0.03819992,2018-09-01
6.0,5.5,92019,99848,760,0.00761157,0.08761043,2019-09-01
6.0,5.5,92020,77453,62,0.00080049,0.00956365,2020-09-01
6.0,5.5,92021,50720,0,0.0,0.0,2021-09-01
6.0,5.5,92022,166064,403,0.00242678,0.02873574,2022-09-01
6.0,5.5,92023,285402,241,0.00084442,0.01008615,2023-09-01
6.0,5.5,92024,266935,0,0.0,0.0,2024-09-01
6.0,5.5,92025,245644,0,0.0,0.0,2025-09-01
6.0,5.5,102018,41096,173,0.00420966,0.04936252,2018-10-01
6.0,5.5,102019,98831,904,0.00914693,0.10440611,2019-10-01
6.0,5.5,102020,75249,67,0.00089038,0.01063236,2020-10-01
6.0,5.5,102021,48956,0,0.0,0.0,2021-10-01
6.0,5.5,102022,194389,414,0.00212975,0.02525975,2022-10-01
6.0,5.5,102023,284014,285,0.00100347,0.01197542,2023-10-01
6.0,5.5,102024,265241,0,0.0,0.0,2024-10-01
6.0,5.5,102025,184032,0,0.0,0.0,2025-10-01
6.0,5.5,112018,51609,219,0.00424345,0.04974955,2018-11-01
6.0,5.5,112019,97185,824,0.00847867,0.09713106,2019-11-01
6.0,5.5,112020,72893,65,0.00089172,0.01064829,2020-11-01
6.0,5.5,112021,47226,1,2.117e-05,0.00025407,2021-11-01
6.0,5.5,112022,213923,441,0.00206149,0.02445931,2022-11-01
6.0,5.5,112023,282414,224,0.00079316,0.00947653,2023-11-01
6.0,5.5,112024,263304,0,0.0,0.0,2024-11-01
6.0,5.5,112025,182504,0,0.0,0.0,2025-11-01
6.0,5.5,122018,64645,9925,0.15353082,0.86468879,2018-12-01
6.0,5.5,122019,95749,2183,0.02279919,0.24176156,2019-12-01
6.0,5.5,122020,70680,2571,0.03637521,0.35894461,2020-12-01
6.0,5.5,122021,45606,1557,0.03414024,0.34087339,2021-12-01
6.0,5.5,122022,226798,780,0.00343918,0.04049844,2022-12-01
6.0,5.5,122023,281140,1231,0.0043786,0.05129614,2023-12-01
6.0,5.5,122024,261632,1751,0.00669261,0.07742004,2024-12-01
6.0,5.5,122025,181277,1369,0.00755198,0.08695277,2025-12-01
6.5,6.0,12019,4054,0,0.0,0.0,2019-01-01
6.5,6.0,12020,5917,0,0.0,0.0,2020-01-01
6.5,6.0,12021,4295,0,0.0,0.0,2021-01-01
6.5,6.0,12022,2763,0,0.0,0.0,2022-01-01
6.5,6.0,12023,93163,0,0.0,0.0,2023-01-01
6.5,6.0,12024,122893,0,0.0,0.0,2024-01-01
6.5,6.0,12025,113005,0,0.0,0.0,2025-01-01
6.5,6.0,22019,4925,1,0.00020305,0.00243383,2019-02-01
6.5,6.0,22020,5835,0,0.0,0.0,2020-02-01
6.5,6.0,22021,4174,0,0.0,0.0,2021-02-01
6.5,6.0,22022,2671,0,0.0,0.0,2022-02-01
6.5,6.0,22023,110003,56,0.00050908,0.00609185,2023-02-01
6.5,6.0,22024,122301,0,0.0,0.0,2024-02-01
6.5,6.0,22025,112323,0,0.0,0.0,2025-02-01
6.5,6.0,32019,5507,12,0.00217904,0.02583742,2019-03-01
6.5,6.0,32020,5726,0,0.0,0.0,2020-03-01
6.5,6.0,32021,4061,0,0.0,0.0,2021-03-01
6.5,6.0,32022,2574,0,0.0,0.0,2022-03-01
6.5,6.0,32023,129167,123,0.00095226,0.01136741,2023-03-01
6.5,6.0,32024,121678,0,0.0,0.0,2024-03-01
6.5,6.0,32025,111605,0,0.0,0.0,2025-03-01
6.5,6.0,42018,17,0,0.0,0.0,2018-04-01
6.5,6.0,42019,5874,11,0.00187266,0.0222419,2019-04-01
6.5,6.0,42020,5615,0,0.0,0.0,2020-04-01
